KEY: a , Value: 6970
KEY: unnoted , Value: 1

KEY: unpaid , Value: 4

KEY: unparagond , Value: 1

KEY: unparagoned , Value: 1

KEY: unparalleld , Value: 1

KEY: unparted , Value: 1

KEY: unpathd , Value: 1

KEY: unpaved , Value: 1

KEY: unpeople , Value: 2

KEY: unpeopled , Value: 2

KEY: unpinkd , Value: 1

KEY: unpitied , Value: 2

KEY: unpitifully , Value: 1

KEY: unplausive , Value: 1

KEY: unpleasantst , Value: 1

KEY: unpleasing , Value: 2

KEY: unpolishd , Value: 1

KEY: unpolished , Value: 1

KEY: unpractised , Value: 2

KEY: unpregnant , Value: 1

KEY: unprepared , Value: 1

KEY: unprevented , Value: 1

KEY: unprizable , Value: 2

KEY: unprofitable , Value: 2

KEY: unprofited , Value: 1

KEY: unprovided , Value: 2

KEY: unpruned , Value: 1

KEY: unquestionable , Value: 1

KEY: unquestiond , Value: 2

KEY: unquiet , Value: 4

KEY: unquietness , Value: 1

KEY: unraked , Value: 1

KEY: unread , Value: 1

KEY: unreal , Value: 1

KEY: unreasonable , Value: 2

KEY: unregarded , Value: 1

KEY: unrespective , Value: 1

KEY: unreverend , Value: 2

KEY: unreverent , Value: 1

KEY: unreversed , Value: 1

KEY: unrewarded , Value: 1

KEY: unrivalld , Value: 1

KEY: unrolled , Value: 1

KEY: unroosted , Value: 1

KEY: unroot , Value: 1

KEY: unruly , Value: 4

KEY: unsafe , Value: 2

KEY: unsatisfied , Value: 2

KEY: unsavoury , Value: 1

KEY: unsay , Value: 1

KEY: unscalable , Value: 1

KEY: unschoold , Value: 1

KEY: unscissord , Value: 1

KEY: unscourd , Value: 1

KEY: unseal , Value: 1

KEY: unseald , Value: 1

KEY: unseasonable , Value: 1

KEY: unseasonably , Value: 1

KEY: unseasond , Value: 1

KEY: unseasoned , Value: 1

KEY: unsecret , Value: 1

KEY: unseduced , Value: 1

KEY: unseeing , Value: 1

KEY: unseeming , Value: 1

KEY: unseen , Value: 9

KEY: unserviceable , Value: 1

KEY: unsettled , Value: 4

KEY: unshaked , Value: 1

KEY: unshapes , Value: 1

KEY: unshrubbd , Value: 1

KEY: unshunned , Value: 1

KEY: unsisting , Value: 1

KEY: unskilful , Value: 1

KEY: unskilfully , Value: 1

KEY: unsoild , Value: 1

KEY: unsought , Value: 3

KEY: unsound , Value: 1

KEY: unsounded , Value: 1

KEY: unspeakable , Value: 3

KEY: unspeaking , Value: 1

KEY: unsphere , Value: 1

KEY: unspoken , Value: 1

KEY: unspotted , Value: 1

KEY: unsquared , Value: 1

KEY: unstaid , Value: 2

KEY: unstaind , Value: 2

KEY: unstanched , Value: 1

KEY: unsuitable , Value: 2

KEY: unsullied , Value: 1

KEY: unsunnd , Value: 1

KEY: unsure , Value: 1

KEY: unsuspected , Value: 1

KEY: unswept , Value: 1

KEY: unsworn , Value: 1

KEY: untainted , Value: 1

KEY: untangle , Value: 1

KEY: untasted , Value: 1

KEY: untaught , Value: 2

KEY: untender , Value: 1

KEY: untenderd , Value: 1

KEY: untent , Value: 1

KEY: unthankfulness , Value: 2

KEY: unthought , Value: 2

KEY: unthrift , Value: 1

KEY: unthrifty , Value: 2

KEY: untie , Value: 5

KEY: untied , Value: 2

KEY: until , Value: 34

KEY: untimberd , Value: 1

KEY: untimely , Value: 1

KEY: unto , Value: 131

KEY: untold , Value: 1

KEY: untot , Value: 1

KEY: untoward , Value: 1

KEY: untowardly , Value: 1

KEY: untraded , Value: 1

KEY: untrained , Value: 1

KEY: untread , Value: 1

KEY: untreasured , Value: 1

KEY: untried , Value: 1

KEY: untrue , Value: 3

KEY: untrussing , Value: 1

KEY: untruths , Value: 2

KEY: untune , Value: 1

KEY: untuneable , Value: 2

KEY: untuned , Value: 1

KEY: untutord , Value: 1

KEY: untwine , Value: 1

KEY: unurged , Value: 1

KEY: unusual , Value: 3

KEY: unveil , Value: 1

KEY: unveiling , Value: 2

KEY: unvenerable , Value: 1

KEY: unviolated , Value: 1

KEY: unvirtuous , Value: 1

KEY: unvisited , Value: 1

KEY: unwearied , Value: 1

KEY: unwed , Value: 1

KEY: unwedgeable , Value: 1

KEY: unweighed , Value: 1

KEY: unweighing , Value: 1

KEY: unwelcome , Value: 2

KEY: unwholesome , Value: 4

KEY: unwilling , Value: 3

KEY: unwillingly , Value: 5

KEY: unwind , Value: 1

KEY: unwished , Value: 1

KEY: unwonted , Value: 2

KEY: unworthier , Value: 1

KEY: unworthiest , Value: 1

KEY: unworthily , Value: 1

KEY: unworthiness , Value: 3

KEY: unworthy , Value: 16

KEY: up , Value: 378

KEY: upbraid , Value: 4

KEY: upbraided , Value: 1

KEY: upbraidings , Value: 1

KEY: upbraids , Value: 1

KEY: uphold , Value: 1

KEY: uplift , Value: 1

KEY: uplifted , Value: 2

KEY: upon , Value: 683

KEY: upons , Value: 2

KEY: upont , Value: 12

KEY: upper , Value: 2

KEY: upright , Value: 7

KEY: uprighteously , Value: 1

KEY: uprising , Value: 1

KEY: upshoot , Value: 1

KEY: upshot , Value: 1

KEY: upside , Value: 1

KEY: upward , Value: 3

KEY: upwards , Value: 1

KEY: urchin , Value: 1

KEY: urchins , Value: 2

KEY: urge , Value: 4

KEY: urged , Value: 3

KEY: urgent , Value: 1

KEY: urgest , Value: 1

KEY: urging , Value: 5

KEY: urinal , Value: 2

KEY: urinals , Value: 2

KEY: urine , Value: 2

KEY: ursula , Value: 33

KEY: us , Value: 609

KEY: usage , Value: 5

KEY: usance , Value: 2

KEY: usances , Value: 1

KEY: use , Value: 134

KEY: used , Value: 21

KEY: useless , Value: 1

KEY: uses , Value: 8

KEY: usest , Value: 1

KEY: ushered , Value: 1

KEY: ushering , Value: 1

KEY: using , Value: 1

KEY: usual , Value: 3

KEY: usurer , Value: 2

KEY: usurers , Value: 2

KEY: usuries , Value: 2

KEY: usurp , Value: 7

KEY: usurpd , Value: 1

KEY: usurpers , Value: 1

KEY: usurping , Value: 4

KEY: ut , Value: 2

KEY: utensil , Value: 1

KEY: utensils , Value: 1

KEY: utmost , Value: 5

KEY: utter , Value: 16

KEY: utterance , Value: 2

KEY: utterd , Value: 3

KEY: uttered , Value: 2

KEY: uttereth , Value: 1

KEY: uttering , Value: 1

KEY: utterly , Value: 2

KEY: uttermost , Value: 4

KEY: utters , Value: 4

KEY: v , Value: 41

KEY: vacancy , Value: 1

KEY: vacant , Value: 1

KEY: vacation , Value: 1

KEY: vagabond , Value: 1

KEY: vagram , Value: 1

KEY: vagrom , Value: 1

KEY: vail , Value: 5

KEY: vailing , Value: 2

KEY: vails , Value: 1

KEY: vain , Value: 32

KEY: vainer , Value: 1

KEY: vainly , Value: 2

KEY: vainness , Value: 1

KEY: vais , Value: 1

KEY: valance , Value: 1

KEY: valdes , Value: 1

KEY: vale , Value: 3

KEY: valentine , Value: 217

KEY: valentines , Value: 3

KEY: valentinus , Value: 2

KEY: valerius , Value: 1

KEY: valiant , Value: 44

KEY: valiantly , Value: 1

KEY: validity , Value: 2

KEY: valley , Value: 2

KEY: valleys , Value: 2

KEY: valorous , Value: 1

KEY: valour , Value: 40

KEY: valours , Value: 3

KEY: valuation , Value: 1

KEY: value , Value: 19

KEY: valued , Value: 4

KEY: values , Value: 3

KEY: valuing , Value: 1

KEY: vane , Value: 3

KEY: vanish , Value: 4

KEY: vanishd , Value: 3

KEY: vanished , Value: 2

KEY: vanishes , Value: 2

KEY: vanity , Value: 4

KEY: vanquish , Value: 1

KEY: vanquishd , Value: 3

KEY: vanquished , Value: 1

KEY: vanquisheth , Value: 1

KEY: vantage , Value: 12

KEY: vantages , Value: 1

KEY: vantbrace , Value: 1

KEY: vapians , Value: 1

KEY: vaporous , Value: 1

KEY: vapour , Value: 2

KEY: vapours , Value: 1

KEY: vara , Value: 1

KEY: variable , Value: 2

KEY: varied , Value: 3

KEY: varies , Value: 1

KEY: varld , Value: 1

KEY: varlet , Value: 12

KEY: varlets , Value: 4

KEY: varletto , Value: 1

KEY: varnish , Value: 2

KEY: varnishd , Value: 2

KEY: varrius , Value: 4

KEY: vary , Value: 1

KEY: varying , Value: 2

KEY: vassal , Value: 8

KEY: vassalage , Value: 1

KEY: vast , Value: 5

KEY: vastidity , Value: 1

KEY: vasty , Value: 1

KEY: vat , Value: 9

KEY: vater , Value: 2

KEY: vault , Value: 3

KEY: vaulted , Value: 1

KEY: vaulting , Value: 1

KEY: vaumond , Value: 1

KEY: vaunt , Value: 1

KEY: vauvado , Value: 1

KEY: vaward , Value: 1

KEY: veal , Value: 2

KEY: vede , Value: 1

KEY: vegetives , Value: 1

KEY: vehemence , Value: 1

KEY: vehemency , Value: 2

KEY: vehement , Value: 2

KEY: veil , Value: 3

KEY: veiled , Value: 2

KEY: veiling , Value: 1

KEY: vein , Value: 11

KEY: veins , Value: 9

KEY: vell , Value: 2

KEY: velure , Value: 1

KEY: velvet , Value: 14

KEY: vendible , Value: 2

KEY: venerable , Value: 4

KEY: venetia , Value: 2

KEY: venetian , Value: 5

KEY: veneys , Value: 1

KEY: venge , Value: 1

KEY: vengeance , Value: 18

KEY: veni , Value: 1

KEY: venice , Value: 34

KEY: venison , Value: 6

KEY: venit , Value: 1

KEY: venom , Value: 3

KEY: venomd , Value: 1

KEY: venomous , Value: 2

KEY: venomously , Value: 1

KEY: vent , Value: 11

KEY: ventricle , Value: 1

KEY: vents , Value: 2

KEY: venture , Value: 9

KEY: ventured , Value: 1

KEY: ventures , Value: 5

KEY: venturing , Value: 1

KEY: venturous , Value: 1

KEY: venue , Value: 1

KEY: venus , Value: 14

KEY: venuto , Value: 3

KEY: ver , Value: 3

KEY: verba , Value: 2

KEY: verbal , Value: 2

KEY: verbosity , Value: 1

KEY: verbs , Value: 1

KEY: verdure , Value: 2

KEY: vere , Value: 3

KEY: verge , Value: 1

KEY: verges , Value: 27

KEY: verier , Value: 2

KEY: veriest , Value: 3

KEY: verified , Value: 1

KEY: verily , Value: 10

KEY: verity , Value: 5

KEY: veroles , Value: 1

KEY: verona , Value: 12

KEY: verse , Value: 12

KEY: verses , Value: 15

KEY: versing , Value: 1

KEY: vert , Value: 1

KEY: very , Value: 412

KEY: vessel , Value: 21

KEY: vessels , Value: 2

KEY: vestal , Value: 3

KEY: vestals , Value: 1

KEY: vestments , Value: 1

KEY: vesture , Value: 2

KEY: vetch , Value: 1

KEY: vetches , Value: 1

KEY: vex , Value: 5

KEY: vexation , Value: 6

KEY: vexations , Value: 2

KEY: vexd , Value: 3

KEY: vexed , Value: 2

KEY: vexest , Value: 1

KEY: vexing , Value: 1

KEY: vherefore , Value: 1

KEY: vi , Value: 10

KEY: via , Value: 5

KEY: vials , Value: 1

KEY: viands , Value: 5

KEY: vicar , Value: 4

KEY: vice , Value: 30

KEY: vicegerent , Value: 1

KEY: viceroys , Value: 1

KEY: vices , Value: 6

KEY: vici , Value: 1

KEY: vicious , Value: 2

KEY: victor , Value: 2

KEY: victors , Value: 1

KEY: victory , Value: 7

KEY: victual , Value: 1

KEY: victualld , Value: 1

KEY: victuals , Value: 2

KEY: videlicet , Value: 2

KEY: videlicit , Value: 1

KEY: video , Value: 1

KEY: videsne , Value: 1

KEY: vidi , Value: 1

KEY: vie , Value: 1

KEY: vied , Value: 2

KEY: vienna , Value: 9

KEY: view , Value: 30

KEY: viewest , Value: 1

KEY: viewing , Value: 1

KEY: viewless , Value: 1

KEY: views , Value: 2

KEY: vigilance , Value: 1

KEY: vigitant , Value: 1

KEY: vigour , Value: 7

KEY: vii , Value: 6

KEY: viii , Value: 2

KEY: vile , Value: 39

KEY: vilely , Value: 10

KEY: vileness , Value: 1

KEY: vilest , Value: 1

KEY: vill , Value: 10

KEY: village , Value: 2

KEY: villagery , Value: 1

KEY: villain , Value: 102

KEY: villained , Value: 1

KEY: villains , Value: 14

KEY: villanies , Value: 1

KEY: villanous , Value: 9

KEY: villanously , Value: 2

KEY: villany , Value: 24

KEY: villiando , Value: 1

KEY: vinaigre , Value: 1

KEY: vincentio , Value: 252

KEY: vincentios , Value: 1

KEY: vincetino , Value: 1

KEY: vincetinos , Value: 1

KEY: vindicative , Value: 1

KEY: vine , Value: 2

KEY: vinegar , Value: 2

KEY: vines , Value: 1

KEY: vinewedst , Value: 1

KEY: vineyard , Value: 5

KEY: viol , Value: 4

KEY: viola , Value: 137

KEY: violate , Value: 2

KEY: violated , Value: 1

KEY: violates , Value: 1

KEY: violation , Value: 2

KEY: violator , Value: 1

KEY: violence , Value: 4

KEY: violent , Value: 8

KEY: violenta , Value: 1

KEY: violenteth , Value: 1

KEY: violently , Value: 1

KEY: violet , Value: 3

KEY: violets , Value: 5

KEY: viper , Value: 1

KEY: viperous , Value: 1

KEY: vipers , Value: 2

KEY: vir , Value: 1

KEY: virgin , Value: 31

KEY: virginal , Value: 1

KEY: virginalling , Value: 1

KEY: virginities , Value: 1

KEY: virginity , Value: 26

KEY: virgins , Value: 7

KEY: virtue , Value: 89

KEY: virtues , Value: 36

KEY: virtuous , Value: 41

KEY: virtuously , Value: 2

KEY: visage , Value: 10

KEY: visaged , Value: 1

KEY: visages , Value: 3

KEY: visible , Value: 2

KEY: visibly , Value: 1

KEY: vision , Value: 11

KEY: visions , Value: 3

KEY: visit , Value: 29

KEY: visitation , Value: 9

KEY: visited , Value: 5

KEY: visiting , Value: 2

KEY: visitor , Value: 1

KEY: visitors , Value: 1

KEY: visits , Value: 1

KEY: visor , Value: 6

KEY: vita , Value: 1

KEY: vitae , Value: 4

KEY: vitness , Value: 1

KEY: vivo , Value: 1

KEY: vixen , Value: 1

KEY: vizaments , Value: 1

KEY: vizard , Value: 5

KEY: vizarded , Value: 2

KEY: vizards , Value: 3

KEY: vlouting , Value: 2

KEY: vocativo , Value: 1

KEY: vocatur , Value: 1

KEY: voice , Value: 66

KEY: voiced , Value: 1

KEY: voices , Value: 7

KEY: void , Value: 4

KEY: volivorco , Value: 1

KEY: volley , Value: 1

KEY: volubility , Value: 2

KEY: voluble , Value: 3

KEY: volume , Value: 2

KEY: volumes , Value: 4

KEY: voluntarily , Value: 1

KEY: voluntary , Value: 6

KEY: vomit , Value: 1

KEY: vorld , Value: 1

KEY: votaress , Value: 3

KEY: votaries , Value: 2

KEY: votarists , Value: 1

KEY: votary , Value: 3

KEY: votre , Value: 1

KEY: vouch , Value: 3

KEY: vouchd , Value: 1

KEY: vouched , Value: 1

KEY: voucher , Value: 1

KEY: vouches , Value: 1

KEY: vouching , Value: 1

KEY: vouchsafe , Value: 22

KEY: vouchsafed , Value: 3

KEY: vouchsafes , Value: 1

KEY: vous , Value: 2

KEY: vow , Value: 38

KEY: vowd , Value: 7

KEY: vowdst , Value: 1

KEY: vowed , Value: 2

KEY: vowels , Value: 1

KEY: vowing , Value: 2

KEY: vows , Value: 37

KEY: vox , Value: 1

KEY: voyage , Value: 17

KEY: voyages , Value: 2

KEY: vulcan , Value: 3

KEY: vulcans , Value: 1

KEY: vulgar , Value: 7

KEY: vulgarly , Value: 1

KEY: vulgars , Value: 1

KEY: vulgo , Value: 1

KEY: vultures , Value: 1

KEY: waded , Value: 2

KEY: waft , Value: 1

KEY: waftage , Value: 2

KEY: wafting , Value: 1

KEY: wafts , Value: 1

KEY: wag , Value: 9

KEY: wage , Value: 1

KEY: wager , Value: 13

KEY: wagerd , Value: 1

KEY: wagers , Value: 2

KEY: wages , Value: 8

KEY: wagging , Value: 1

KEY: waggish , Value: 2

KEY: waggling , Value: 1

KEY: waggon , Value: 1

KEY: wagon , Value: 1

KEY: wags , Value: 1

KEY: wail , Value: 1

KEY: waild , Value: 1

KEY: wailful , Value: 1

KEY: wailing , Value: 1

KEY: wails , Value: 1

KEY: wainropes , Value: 1

KEY: wainscot , Value: 1

KEY: waist , Value: 8

KEY: wait , Value: 22

KEY: waiting , Value: 6

KEY: waits , Value: 4

KEY: wake , Value: 21

KEY: waked , Value: 12

KEY: waken , Value: 1

KEY: wakend , Value: 1

KEY: wakes , Value: 7

KEY: wakest , Value: 5

KEY: waking , Value: 11

KEY: wales , Value: 5

KEY: walk , Value: 71

KEY: walkd , Value: 4

KEY: walked , Value: 4

KEY: walking , Value: 2

KEY: walks , Value: 6

KEY: wall , Value: 39

KEY: walld , Value: 2

KEY: walled , Value: 1

KEY: wallet , Value: 1

KEY: wallets , Value: 1

KEY: wallow , Value: 1

KEY: walls , Value: 14

KEY: walnut , Value: 2

KEY: walter , Value: 1

KEY: walters , Value: 1

KEY: wan , Value: 1

KEY: wand , Value: 2

KEY: wander , Value: 12

KEY: wanderd , Value: 2

KEY: wanderer , Value: 2

KEY: wanderers , Value: 1

KEY: wandering , Value: 7

KEY: wanderingly , Value: 1

KEY: wands , Value: 1

KEY: wane , Value: 1

KEY: wanes , Value: 1

KEY: waning , Value: 2

KEY: wanion , Value: 1

KEY: want , Value: 50

KEY: wanted , Value: 3

KEY: wanteth , Value: 2

KEY: wanting , Value: 5

KEY: wanton , Value: 28

KEY: wantonness , Value: 4

KEY: wants , Value: 20

KEY: wantst , Value: 3

KEY: war , Value: 59

KEY: warble , Value: 2

KEY: warbling , Value: 2

KEY: ward , Value: 12

KEY: warden , Value: 1

KEY: wardrobe , Value: 2

KEY: wards , Value: 2

KEY: ware , Value: 7

KEY: wares , Value: 3

KEY: warily , Value: 1

KEY: warlike , Value: 8

KEY: warm , Value: 19

KEY: warmd , Value: 3

KEY: warmed , Value: 1

KEY: warmer , Value: 2

KEY: warmth , Value: 2

KEY: warn , Value: 1

KEY: warning , Value: 4

KEY: warnings , Value: 1

KEY: warp , Value: 5

KEY: warpd , Value: 1

KEY: warped , Value: 1

KEY: warrant , Value: 97

KEY: warranted , Value: 3

KEY: warrants , Value: 4

KEY: warranty , Value: 1

KEY: warren , Value: 1

KEY: warrener , Value: 1

KEY: warrior , Value: 4

KEY: warriors , Value: 1

KEY: warrst , Value: 1

KEY: wars , Value: 37

KEY: wart , Value: 5

KEY: wary , Value: 2

KEY: was , Value: 998

KEY: wash , Value: 16

KEY: washd , Value: 7

KEY: washed , Value: 5

KEY: washer , Value: 1

KEY: washes , Value: 2

KEY: washing , Value: 3

KEY: wasp , Value: 2

KEY: waspish , Value: 3

KEY: wasps , Value: 3

KEY: wassails , Value: 1

KEY: wast , Value: 43

KEY: waste , Value: 22

KEY: wasted , Value: 3

KEY: wasteful , Value: 1

KEY: wasters , Value: 1

KEY: wasting , Value: 1

KEY: watch , Value: 46

KEY: watchd , Value: 5

KEY: watched , Value: 1

KEY: watchers , Value: 1

KEY: watches , Value: 2

KEY: watchful , Value: 2

KEY: watching , Value: 3

KEY: watchings , Value: 1

KEY: watchman , Value: 22

KEY: water , Value: 61

KEY: waterdrops , Value: 1

KEY: watered , Value: 1

KEY: waterflies , Value: 1

KEY: waters , Value: 20

KEY: watery , Value: 15

KEY: wave , Value: 6

KEY: waved , Value: 1

KEY: waver , Value: 1

KEY: wavering , Value: 1

KEY: waves , Value: 9

KEY: waving , Value: 3

KEY: wax , Value: 6

KEY: waxd , Value: 1

KEY: waxed , Value: 1

KEY: waxen , Value: 5

KEY: way , Value: 239

KEY: waylay , Value: 1

KEY: ways , Value: 43

KEY: wayward , Value: 6

KEY: waywarder , Value: 1

KEY: we , Value: 1263

KEY: weak , Value: 32

KEY: weaken , Value: 1

KEY: weaker , Value: 7

KEY: weakest , Value: 3

KEY: weakly , Value: 1

KEY: weakness , Value: 11

KEY: wealth , Value: 31

KEY: wealthiest , Value: 1

KEY: wealthily , Value: 2

KEY: wealths , Value: 1

KEY: wealthy , Value: 5

KEY: wean , Value: 1

KEY: weapon , Value: 4

KEY: weapons , Value: 10

KEY: wear , Value: 83

KEY: wearer , Value: 1

KEY: wearers , Value: 1

KEY: wearied , Value: 2

KEY: wearies , Value: 2

KEY: weariest , Value: 1

KEY: wearily , Value: 1

KEY: weariness , Value: 2

KEY: wearing , Value: 5

KEY: wearisome , Value: 1

KEY: wears , Value: 21

KEY: weary , Value: 30

KEY: wearying , Value: 1

KEY: weasel , Value: 2

KEY: weather , Value: 22

KEY: weathercock , Value: 2

KEY: weatherd , Value: 1

KEY: weathers , Value: 1

KEY: weave , Value: 2

KEY: weaved , Value: 1

KEY: weaver , Value: 3

KEY: weavers , Value: 1

KEY: weaving , Value: 1

KEY: web , Value: 3

KEY: wed , Value: 27

KEY: wedded , Value: 12

KEY: wedding , Value: 22

KEY: wedged , Value: 1

KEY: wedges , Value: 1

KEY: wedlock , Value: 5

KEY: wednesday , Value: 4

KEY: wee , Value: 1

KEY: weed , Value: 6

KEY: weeding , Value: 1

KEY: weeds , Value: 13

KEY: week , Value: 17

KEY: weeks , Value: 3

KEY: weep , Value: 51

KEY: weepest , Value: 1

KEY: weeping , Value: 25

KEY: weepings , Value: 1

KEY: weeps , Value: 9

KEY: weepst , Value: 1

KEY: weigh , Value: 20

KEY: weighd , Value: 4

KEY: weighed , Value: 1

KEY: weighing , Value: 3

KEY: weighs , Value: 3

KEY: weight , Value: 17

KEY: weights , Value: 2

KEY: weighty , Value: 2

KEY: welcome , Value: 166

KEY: welcomed , Value: 4

KEY: welcomes , Value: 3

KEY: weld , Value: 1

KEY: welkin , Value: 8

KEY: welkins , Value: 2

KEY: well , Value: 1201

KEY: wells , Value: 1

KEY: welsh , Value: 6

KEY: welshman , Value: 1

KEY: wench , Value: 40

KEY: wenches , Value: 15

KEY: wenching , Value: 1

KEY: wenchless , Value: 1

KEY: wend , Value: 3

KEY: went , Value: 55

KEY: wentst , Value: 1

KEY: wept , Value: 14

KEY: were , Value: 744

KEY: weret , Value: 1

KEY: weringly , Value: 1

KEY: wert , Value: 27

KEY: west , Value: 15

KEY: westerly , Value: 1

KEY: western , Value: 5

KEY: westward , Value: 2

KEY: wet , Value: 8

KEY: wether , Value: 4

KEY: wetting , Value: 1

KEY: wezand , Value: 1

KEY: whale , Value: 5

KEY: whales , Value: 2

KEY: what , Value: 1909

KEY: whateer , Value: 11

KEY: whatever , Value: 4

KEY: whats , Value: 178

KEY: whatsoeer , Value: 1

KEY: whatsoever , Value: 9

KEY: whatsomeer , Value: 1

KEY: wheat , Value: 4

KEY: wheel , Value: 4

KEY: wheels , Value: 5

KEY: wheezing , Value: 1

KEY: whelm , Value: 1

KEY: whelp , Value: 4

KEY: when , Value: 845

KEY: whence , Value: 36

KEY: whensoever , Value: 1

KEY: where , Value: 512

KEY: whereas , Value: 2

KEY: whereat , Value: 3

KEY: whereby , Value: 3

KEY: whereer , Value: 1

KEY: wherefore , Value: 56

KEY: wherein , Value: 47

KEY: whereof , Value: 31

KEY: whereon , Value: 8

KEY: whereout , Value: 1

KEY: wheres , Value: 39

KEY: wheresoeer , Value: 3

KEY: wheresoever , Value: 2

KEY: wheret , Value: 1

KEY: whereto , Value: 6

KEY: whereuntil , Value: 2

KEY: whereunto , Value: 2

KEY: whereupon , Value: 5

KEY: wherever , Value: 2

KEY: wherewith , Value: 2

KEY: whet , Value: 2

KEY: whether , Value: 39

KEY: whetstone , Value: 3

KEY: which , Value: 1000

KEY: while , Value: 106

KEY: whiles , Value: 29

KEY: whilst , Value: 33

KEY: whimpled , Value: 1

KEY: whining , Value: 2

KEY: whip , Value: 17

KEY: whipped , Value: 16

KEY: whippers , Value: 1

KEY: whipping , Value: 7

KEY: whips , Value: 3

KEY: whipstock , Value: 2

KEY: whipt , Value: 6

KEY: whirligig , Value: 1

KEY: whirls , Value: 2

KEY: whirlwind , Value: 1

KEY: whirlwinds , Value: 1

KEY: whirring , Value: 1

KEY: whisper , Value: 17

KEY: whisperd , Value: 1

KEY: whispering , Value: 6

KEY: whispers , Value: 3

KEY: whist , Value: 1

KEY: whistle , Value: 4

KEY: whistles , Value: 2

KEY: whistling , Value: 2

KEY: whit , Value: 12

KEY: white , Value: 66

KEY: whiteness , Value: 4

KEY: whiter , Value: 2

KEY: whites , Value: 1

KEY: whitest , Value: 1
